Thu Jul 27 15:32:00 +0000 2017,b'RT @pekesims: RT si crees que Will Wright debera volver a Maxis URGENTEMENTE y poner orden a este desorden https://t.co/3G9yAe0C1C',Cami_DallAsta,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Argentina,247,235,0,0,es
 
Thu Jul 27 15:33:00 +0000 2017,b'EA svela la data di lancio di The Sims 4 per PlayStation 4 e #electronicarts #maxis #playstation4 #thesims4 #xboxone https://t.co/EhjF5YW09O',megamodo,"<a href=""http://www.megamodo.com/"" rel=""nofollow"">MEGAMODO</a>",,681,180,0,0,it
 
Thu Jul 27 15:33:07 +0000 2017,b'Maxis has ten perkaholics that they eat in Call of the Dead with TheRelaxingEnd',ZombiesBOT_,"<a href=""https://www.youtube.com/channel/UCRmdMeTHWK5PcHDPGnmlEJQ"" rel=""nofollow"">Zombies BOT</a>","England, United Kingdom",5,1,0,0,en-gb
 
Thu Jul 27 15:36:05 +0000 2017,b'RT @clairlemon: the printing press\nthe radio\nelectricity\nsteam engine\nantibiotics\ntelephone\nvaccination\nPC\nInternet\nhttps://t.co/RKJ1CrQkwP',priz55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","San Diego, CA",35,124,0,0,en
 
Thu Jul 27 15:36:07 +0000 2017,b'RT @clairlemon: the printing press\nthe radio\nelectricity\nsteam engine\nantibiotics\ntelephone\nvaccination\nPC\nInternet\nhttps://t.co/RKJ1CrQkwP',seacliff4,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Ny ,2319,4997,0,0,en
 
Thu Jul 27 15:36:11 +0000 2017,"b'RT @DaaruBaazMehta: In Last 3 years, Electricity Rates have increased \n\nChattisgarh : 31.4%\nMP : 27.7%\nBihar : 22.9%\nJharkhand : 20.2%\n\nWhe'",sangha79839513,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hyderabad, Andhra Pradesh",271,812,0,0,en
 
Thu Jul 27 15:36:12 +0000 2017,b'Cabinet approves establishment of Electricity Market Oversight Panel\n\nSource: https://t.co/1doinorDS6 https://t.co/ki1srYzD1x',onua951fm,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Accra, Ghana",7426,103,0,0,en
 
Thu Jul 27 15:36:15 +0000 2017,"b'Solect Energy 200-kW system cuts metal manufacturers electricity costs by one third: Chemetal, a leading https://t.co/PXXcH2dnub'",GreenBuiltJobs,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,564,245,0,0,en
 
Thu Jul 27 15:36:19 +0000 2017,b'@ezralevant At least he clarified that Site C is needed to provide electricity for the zero emissions vehicles they https://t.co/qw97lxxPCV',matthewdesteur,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Surrey, British Columbia",4,50,0,0,en
 
Thu Jul 27 15:36:19 +0000 2017,"b'Solect Energy 200-kW system cuts metal manufacturers electricity costs by one third: Chemetal, a leading https://t.co/RcHUT5cN1l'",builteguru,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","San Francisco, Ca",642,853,0,0,en
 
Thu Jul 27 15:36:21 +0000 2017,"b'@dasraghubar @narendramodi @AmitShah gr8\n7 farmers Suicide due 2 seeds issue,any action\nDis is 1 of d sect u app https://t.co/sNtdk03NeC'",shiv_232,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,14,59,0,0,en
 
Thu Jul 27 15:36:21 +0000 2017,b'Wind power supplied 124% of household electricity needs in Scotland from January through June\n\nhttps://t.co/Ot2aVQydhx',CuttingEdgePwr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dallas, TX",443,1320,0,0,en
 
Thu Jul 27 15:36:21 +0000 2017,b'Another great review for my gig in Liverpool at the Philharmonic music Hall  @parralox https://t.co/cMH0NKyEpk',littlejogervin,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",London,1937,933,0,0,en
 
Thu Jul 27 15:36:22 +0000 2017,b'RT @clairlemon: the printing press\nthe radio\nelectricity\nsteam engine\nantibiotics\ntelephone\nvaccination\nPC\nInternet\nhttps://t.co/RKJ1CrQkwP',MermaidSeaTail1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Orange County, Ca.",3337,3163,0,0,en
 
Thu Jul 27 15:36:33 +0000 2017,b'RT @clairlemon: the printing press\nthe radio\nelectricity\nsteam engine\nantibiotics\ntelephone\nvaccination\nPC\nInternet\nhttps://t.co/RKJ1CrQkwP',AndrewF7969,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Brasil,2076,4807,0,0,pt
 
Thu Jul 27 15:36:38 +0000 2017,b'RT @clairlemon: the printing press\nthe radio\nelectricity\nsteam engine\nantibiotics\ntelephone\nvaccination\nPC\nInternet\nhttps://t.co/RKJ1CrQkwP',willw55,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,140,184,0,0,en
 
Thu Jul 27 15:36:40 +0000 2017,"b'RT @kapilbaghel81: @PMOIndia Hon PM vision to have surplus electricity. When an engineer raids for power theft, the goons gifts him death.#'",chetan_dudeja,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",New delhi,25,58,0,0,en
 
Thu Jul 27 15:36:41 +0000 2017,"b'RT @trtworld: Gaza is facing a health crisis as electricity cuts disrupt essential services, including sewage treatment '",Usmavt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,82,333,0,0,en
 
Thu Jul 27 15:36:41 +0000 2017,b'RT @clairlemon: the printing press\nthe radio\nelectricity\nsteam engine\nantibiotics\ntelephone\nvaccination\nPC\nInternet\nhttps://t.co/RKJ1CrQkwP',adlaih,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,41,29,0,0,en
 
Thu Jul 27 15:36:44 +0000 2017,"b""RT @countdown2040: If we ever get 24 straight hours of electricity, it'll be a culture shock\nhttps://t.co/P6nQqATg2o https://t.co/LuHZ7lQ""",Jesika98461026,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0,1,0,0,fa
 
Thu Jul 27 15:36:45 +0000 2017,b'@StMarysPolice what is happening with the electricity on Colerain Rd. Police blocking traffic. Fire and GA Pwr trucks arrived.',realjamesbarbe,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","St Marys, GA",42,182,0,0,en
 
Thu Jul 27 15:36:48 +0000 2017,b'@beatcold Fancy a change of energy supplier. Check out https://t.co/k26i3IFtmK Get 50 starter credit&amp;refer others. https://t.co/weXfnh6Ue8',SwitchEnergyuk,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","London, England",48,280,0,0,en
 
Thu Jul 27 15:36:54 +0000 2017,b'Louie the lightning bulb say play it safe around electricity  https://t.co/gefVjvE0sB',DjInchy,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bush Hall St.Michael Barbados,1604,1286,0,0,en
 
Thu Jul 27 15:36:54 +0000 2017,b'RT @clairlemon: the printing press\nthe radio\nelectricity\nsteam engine\nantibiotics\ntelephone\nvaccination\nPC\nInternet\nhttps://t.co/RKJ1CrQkwP',Jackie_Blue_CA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","San Francisco, CA",3847,4102,0,0,en
 
Thu Jul 27 15:36:57 +0000 2017,b'No electricity in my area since 12:15 PM. @bsesdelhi you are contradicting data given by govt  https://t.co/EYtGWq99Ze . #UnelectrifiedDelhi',joshi13nov,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","New Delhi, India",161,120,0,0,en
 
Thu Jul 27 15:37:01 +0000 2017,b'Gaza power watch: How many hours of electricity did Gaza get yesterday https://t.co/fS4Z6yRFzi',santafeez,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,6694,7355,0,0,en
 
Thu Jul 27 15:37:04 +0000 2017,b'peek my hoe ass taking a 8 minute shower cause the electricity is gon go off any minute now',deskaden13,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",he/him,2155,776,0,0,en
 
Thu Jul 27 15:37:05 +0000 2017,b'@DaaruBaazMehta Arre bhaiya move on beyond electricity water and school \nIt is becoming boring',RajeshSh28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jharkhand, India",109,487,0,0,en
 
Thu Jul 27 15:37:06 +0000 2017,"b'RT @afneil: Remember: as well as all cars being electric, gov. policy for all heating + cooking to be electric as well. So total electricit'",paulmizen1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Bemmy Down,175,58,0,0,en
 
Thu Jul 27 15:37:10 +0000 2017,b'RT @santafeez: Gaza power watch: How many hours of electricity did Gaza get yesterday https://t.co/fS4Z6yRFzi',4theloveofGaza,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,43,58,0,0,en
 
Thu Jul 27 15:37:16 +0000 2017,b'@Radika_Solanki @Living_Escaping @openroadb4me @NeverJetLagged @NomadicThunker What do you do with it? Make portabl https://t.co/vpzkpPbJIg',bijoyv,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Bangalore, India",3779,1484,0,0,en
 
Thu Jul 27 15:37:17 +0000 2017,"b'@Imilia483 my mom is the owner, I need to pay electricity, cable tv, phone bills etc'",provokatorica,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Zagreb, Croatia",1250,116,0,0,en
 
Thu Jul 27 15:37:18 +0000 2017,"b'#AapKaMehta  RT DaaruBaazMehta: In Last 3 years, Electricity Rates have increased \n\nChattisgarh : 31.4%\nMP : 27.7%\nBihar : 22.9%\nJharkhand'",dibakarme,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Tbilisi, Georgia",3696,4883,0,0,en
 
Thu Jul 27 15:37:19 +0000 2017,"b""'The internet is responsible for 9.2% of the world's electricity production' - @n_srnck in Platform Capitalism https://t.co/vteINlomb3""",geoplace,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",cyberspace,8197,912,0,0,en
 
Thu Jul 27 15:37:20 +0000 2017,"b'@CarlWorsham @axios You likely pay 10X more for gas, versus electricity. But if you have a Chevy Volt you have the best of both worlds.'",Mgcom83,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Nova Scotia, Canada",40,147,0,0,en
 
Thu Jul 27 15:37:21 +0000 2017,b'wala padin electricity ubos na 4 candles namin pang undas yon eh meralco kilos naman :---(',Ivantuut,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,715,213,0,0,en
 
Thu Jul 27 15:37:21 +0000 2017,b'RT @SebGorka: Conservative (reality-based) thought versus the Leftists (zero-sum) victim mentality. https://t.co/9qzITAOn0Z',ChristiChat,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MakeAmericaGreatAgain,230480,48164,0,0,en
 
Thu Jul 27 15:37:23 +0000 2017,b'RT @DjInchy: Louie the lightning bulb say play it safe around electricity  https://t.co/gefVjvE0sB',iamhakeemt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Barbados,508,376,0,0,en
 
Thu Jul 27 15:37:26 +0000 2017,b'RT @clairlemon: the printing press\nthe radio\nelectricity\nsteam engine\nantibiotics\ntelephone\nvaccination\nPC\nInternet\nhttps://t.co/RKJ1CrQkwP',raiderjim40,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,416,185,0,0,en
 
Thu Jul 27 15:37:32 +0000 2017,"b""@HeadphoneSpace No electricity. No air conditioning. Bugs. Animals. Bad food. No beds. I have no idea why it's something people do for fun.""",Reverend_Banjo,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1681,602,0,0,en
 
Thu Jul 27 15:37:36 +0000 2017,b'RT @Carbongate: Mathematics for greens #BBCbreakfast #goodmorningbritain\nElectricity demand 23GW with wind turbines supplying 3GW. ',CaptainHottub,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Texas Gulf Coast,1653,1615,0,0,en
 
Thu Jul 27 15:37:41 +0000 2017,b'RT @clairlemon: the printing press\nthe radio\nelectricity\nsteam engine\nantibiotics\ntelephone\nvaccination\nPC\nInternet\nhttps://t.co/RKJ1CrQkwP',ChristiChat,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MakeAmericaGreatAgain,230480,48164,0,0,en
 
Thu Jul 27 15:37:41 +0000 2017,b'RT @clairlemon: the printing press\nthe radio\nelectricity\nsteam engine\nantibiotics\ntelephone\nvaccination\nPC\nInternet\nhttps://t.co/RKJ1CrQkwP',Rvogt1_cba,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,1970,1532,0,0,en
 
Thu Jul 27 15:37:41 +0000 2017,"b'RT @astro_trader: How to generate electricity for 20 million electric cars by 2050?\nNo, not possible without burning fossil fuels. https://'",katie15price,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK,2700,3293,0,0,en
 
Thu Jul 27 15:37:41 +0000 2017,b'RT @SebGorka: Conservative (reality-based) thought versus the Leftists (zero-sum) victim mentality. https://t.co/9qzITAOn0Z',plumb_sue,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fountain Hills, AZ",636,1109,0,0,en
 
Thu Jul 27 15:37:49 +0000 2017,"b""@SimonGrover  You're right. Our mistake. Will update it right now. It's 100% renewable electricity &amp; we offset 100 https://t.co/XShtLlvSFL""",joinpureplanet,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,334,627,0,0,en-gb
 
Thu Jul 27 15:37:59 +0000 2017,"b""RT @ARIYNBF: Electricity and other stuff I'm wrong about plus dating styles and tiny dryer bugs  https://t.co/uDs1F5vIAu or """,Jmoesandbffs,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Best Friend City,781,223,0,0,en
 
Thu Jul 27 15:38:01 +0000 2017,"b'@ptshrikant @UPGovt .Sir,pl.look into status of towns like Modinagar where supply of electricity position is detrioting day by day.'",RajeevS48813999,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,1,7,0,0,en
 
Thu Jul 27 15:38:05 +0000 2017,b'RT @clairlemon: the printing press\nthe radio\nelectricity\nsteam engine\nantibiotics\ntelephone\nvaccination\nPC\nInternet\nhttps://t.co/RKJ1CrQkwP',WendiJeffers2,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,169,188,0,0,en
 
Thu Jul 27 15:38:09 +0000 2017,"b'RT @theIMEU: As attention shifts to Jerusalem, Gaza remains besieged, with four hours of electricity, and Israeli bombs falling '",LauaraM5S,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",attivista M5S ,612,1366,0,0,it
 
Thu Jul 27 15:38:15 +0000 2017,b'RT @clairlemon: the printing press\nthe radio\nelectricity\nsteam engine\nantibiotics\ntelephone\nvaccination\nPC\nInternet\nhttps://t.co/RKJ1CrQkwP',Iaissezfaire,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Hemispheric Common Market,4833,1252,0,0,en
 
Thu Jul 27 15:38:18 +0000 2017,b' https://t.co/EM0cZrKtHP',bootstrap_tokyo,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",日本 東京,27,0,0,0,ja
 
Thu Jul 27 15:38:18 +0000 2017,b'RT @clairlemon: the printing press\nthe radio\nelectricity\nsteam engine\nantibiotics\ntelephone\nvaccination\nPC\nInternet\nhttps://t.co/RKJ1CrQkwP',_YvonneBurton,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Collierville,TN",6139,4628,0,0,en
 
Thu Jul 27 15:38:23 +0000 2017,"b'""Forgotten Religions That Worshipped Electricity"" https://t.co/PPC7xtzsdi'",mojagedbot,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",,32,3,0,0,en
 
Thu Jul 27 15:38:26 +0000 2017,b'    by Ministry of Water &amp; Electricity\nhttps://t.co/nR4YHdrlm1',Khaled771427,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",تلجرام ,2821,55,0,0,ar
 
Thu Jul 27 15:38:29 +0000 2017,b'The Forgotten Religions That Worshipped Electricity https://t.co/rqNooJNgiQ',jjcausey,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Helena, AL",1189,1436,0,0,en
 
Thu Jul 27 15:38:31 +0000 2017,b'@RealMikeCrook @CBSNews i assume you live in the woods without electricity and running water.',FTrumped,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",United States,77,706,0,0,en
 
Thu Jul 27 15:38:31 +0000 2017,b'RT @clairlemon: the printing press\nthe radio\nelectricity\nsteam engine\nantibiotics\ntelephone\nvaccination\nPC\nInternet\nhttps://t.co/RKJ1CrQkwP',Fiestygrl48,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",USA,228,344,0,0,en
 
Thu Jul 27 15:38:32 +0000 2017,b'RT @countdown2040: Gaza Power Watch: How Many Hours of Electricity Did Gaza Get Yesterday\nhttps://t.co/ntD8qQgluH https://t.co/K2H2a6aorh',Jesika98461026,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0,1,0,0,fa
 
Thu Jul 27 15:38:38 +0000 2017,b'RT @clairlemon: the printing press\nthe radio\nelectricity\nsteam engine\nantibiotics\ntelephone\nvaccination\nPC\nInternet\nhttps://t.co/RKJ1CrQkwP',Antonio9847,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Texas, USA",71,428,0,0,en
 
